CountyFIPS,State,County,PopulationSize,PopulationChangeRate_2010_2020,PopulationChangeRate_2020_2021,GDP_2021_thousands,GDP_staterank2021,GDP_pctchange_2020_2021,GDP_pctchange_staterank2021,DAC_StatusYES_NumTracts,DAC_StatusYES_PctTracts,SVI_OverallRanking,SVI_Socioeconomic,SVI_HouseholdCharacteristics,SVI_MinorityStatus,SVI_HousingTransportation,PctAge65andOlder,PctUnderAge18,PctBlackNonHispanic,PctHispanic,PctNativeAmerican,PctWhiteNonHispanic,PctMultipleRace,PctLimitedEnglishSpeaking,PctForeignBorn,PctLessThanHS,PctHSDiplomaOnly,PctSomeCollege,PctAssocDegree,PctCollegePlus,MedianHHInc,PovertyRate,EnergyBurden,UnemploymentRate,Literacy_AvgScore,Literacy_PctLevel1,Literacy_PctLevel2,Literacy_PctLevel3,Numeracy_AvgScore,Numeracy_PctLevel1,Numeracy_PctLevel2,Numeracy_PctLevel3,HealthRank_HealthOutcomes,HealthRank_LengthOfLife,HealthRank_QualityOfLife,HealthRank_HealthFactors,HealthRank_HealthBehaviors,HealthRank_ClinicalCare,HealthRank_SocialEconomicFactors,HealthRank_PhysicalEnvironment,Cancer_PctTractsOver75thPctile,Respiratory_PctTractsOver75thPctile,DieselPM_PctTractsOver75thPctile,PM25_PctTractsOver75thPctile,Ozone_PctTractsOver75thPctile,LeadPaint_PctTractsOver75thPctile,NPL_PctTractsOver75thPctile,RMP_PctTractsOver75thPctile,TSDF_PctTractsOver75thPctile,UST_PctTractsOver75thPctile,Wastewater_PctTractsOver75thPctile,ClimateLifeLoss_PctTractsOver75thPctile,Uninsured_PctTractsOver75thPctile,FoodDesert_PctTractsOver75thPctile,NoInternet_PctTractsOver75thPctile,Over30minCommute_PctTractsOver75thPctile,AvgCommute_mins,TotalWorkforce,FossilEmpRank_PctTractsOver75thPctile,CoalEmpRank_PctTractsOver75thPctile,PctEmpExtraction,PctJobs_ManagementBusinessFinancial,PctJobs_ComputerEngineeringScience,PctJobs_EducationLegalArtsMedia,PctJobs_Healthcare,PctJobs_Service,PctJobs_SalesOffice,PctJobs_NaturalResourcesConstructionMaintenance,PctJobs_ProductionTransportation,OutageNumber,OutageDuration,NameplateCapacity_Total_MW,NameplateCapacity_Wind_MW,Pct_NameplateCapacity_Wind,NameplateCapacity_SolarPV_MW,Pct_NameplateCapacity_SolarPV,NameplateCapacity_Batteries_MW,Pct_NameplateCapacity_Batteries,NameplateCapacity_LandfillGas_MW,Pct_NameplateCapacity_LandfillGas,NameplateCapacity_NaturalGasCC_MW,Pct_NameplateCapacity_NaturalGasCC,NameplateCapacity_NaturalGasCT_MW,Pct_NameplateCapacity_NaturalGasCT,NameplateCapacity_NaturalGasST_MW,Pct_NameplateCapacity_NaturalGasST,NameplateCapacity_NaturalGasICE_MW,Pct_NameplateCapacity_NaturalGasICE,NameplateCapacity_PetroleumLiquids_MW,Pct_NameplateCapacity_PetroleumLiquids,NameplateCapacity_Coal_MW,Pct_NameplateCapacity_Coal,NameplateCapacity_Hydro_MW,Pct_NameplateCapacity_Hydro,NameplateCapacity_Geothermal_MW,Pct_NameplateCapacity_Geothermal,NameplateCapacity_WoodWoodwasteBiomass_MW,Pct_NameplateCapacity_WoodWoodwasteBiomass,NameplateCapacity_OtherWasteBiomass_MW,Pct_NameplateCapacity_OtherWasteBiomass,NameplateCapacity_OtherGases_MW,Pct_NameplateCapacity_OtherGases,NameplateCapacity_Nuclear_MW,Pct_NameplateCapacity_Nuclear,NameplateCapacity_Flywheels_MW,Pct_NameplateCapacity_Flywheels,NameplateCapacity_PetroleumCoke_MW,Pct_NameplateCapacity_PetroleumCoke,NameplateCapacity_AllOther_MW,Pct_NameplateCapacity_AllOther,Oil_BBL_2022,Oil_Condensate_BBL_2022_TX,Gas_Casinghead_MCF_2022_TX,Gas_GW_MCF_2022_TX,Gas_MCF_2022_NM,ElectricalPowerTransmissionLine_km,ElectricalPowerTransmissionLine_miles,CrudeOilPipeline_km,CrudeOilPipeline_miles,PetroleumPipeline_km,PetroleumPipeline_miles,NaturalGasPipeline_km,NaturalGasPipeline_miles,CO2Pipelines_km,CO2Pipelines_miles,UtilityPV_TechPotential,ResidentialPV_TechPotential,CommercialPV_TechPotential,LandbasedWind_TechPotential,DistributedWind_TechPotential,GeothermalHeatPump_EconPotential
48115,TX,Dawson County,12413,-9.954456734,-0.209020018,799174,153,-9.8,224,3,75,0.9908,0.9854,0.9806,0.9567,0.8504,14.21804753,24.13294798,6.799935774,54.32723186,0.184649968,36.84971098,15.79961464,6.6,4.583299652,29.15436931,33.05530604,18.31130502,5.787244963,13.69177467,42778,22.54043768,4,7,231.7,40.6,37.7,21.6,214.7,52.6,33.2,14.3,242,231,241,225,223,203,223,133,0,0,0,0,100,0,0,0,0,25,0,25,100,0,50,0,18.8,4317,0,0,7.713690063,10.74820477,2.98818624,11.48946027,2.965022006,21.31109567,20.31503359,17.72063933,12.46235812,4,2880,363.2,211.2,58.1,152,41.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4099877,0,1926989,0,NA,203.6,126.5,0,0,0,0,74.7,46.4,80.2,49.8,149969060.8,39005.07,94220.5,11976684.86,4756358.07,20.06323658
48117,TX,Deaf Smith County,18329,-4.072888705,-0.940388045,1488413,108,-7.4,214,2,50,0.7654,0.6782,0.7919,0.9777,0.5188,12.88274229,30.31803261,0.575795082,74.93407954,0.252919335,22.77888393,24.69999462,11,16.28915663,25.76283574,40.37091175,18.26237895,4.156769596,11.44710396,49611,15.00952381,3,3.7,233.5,41.2,33.9,24.9,216.4,51.5,31.5,17,84,74,101,125,138,216,107,30,0,0,0,0,100,25,0,75,0,0,0,25,100,0,50,0,16.5,8553,0,0,0.49105577,9.002689115,2.618964106,9.014380919,1.882380451,14.86028294,18.06383725,20.09821115,24.45925406,0,0,709.8,709.8,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,258.8,160.8,0,0,61.7,38.4,263.1,163.5,8.2,5.1,247549758.9,55883.71,356171.6,33389112.05,6229517.15,22.68728573
48119,TX,Delta County,5392,-0.019116804,3.03841009,100636,245,-5.9,203,1,50,0.3504,0.5216,0.4755,0.5439,0.1018,21.01338432,21.96940727,5.965583174,7.533460803,0.803059273,80.09560229,6.978967495,0.4,0.837935631,12.65077139,31.86535764,23.42215989,9.733520337,22.32819074,58705,15.85225087,3,4.9,259.1,22.3,39.3,38.4,242.9,35,36.5,28.5,165,215,56,136,162,194,61,228,100,0,0,0,0,0,0,0,0,0,0,0,50,0,100,100,29.8,2267,100,100,0.397000441,18.79135421,1.279223644,11.29245699,8.954565505,14.68901632,19.93824438,12.79223644,12.26290251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,62,38.5,15.3,9.5,0,0,60.9,37.8,0,0,34249961.07,15177.38,22090.19,2162405.64,3493012.66,0
48121,TX,Denton County,941647,36.79487605,3.036108983,37848696,7,8.2,27,15,10.9,0.3447,0.2912,0.3759,0.8081,0.2845,10.68089698,25.15450861,10.52335446,20.16477976,0.39518017,53.57835534,12.8086035,3.3,15.88656425,6.740225923,16.91783423,21.24181059,7.782305928,47.31782333,96265,7.239350193,2,4.4,278.1,14.4,27.1,58.5,266.6,21.2,30.3,48.5,2,2,3,4,4,9,6,90,100,94.30051813,2.590673575,96.89119171,100,0.518134715,0,10.3626943,4.14507772,13.98963731,NA,73.72262774,44.52554745,0,1.459854015,30.65693431,28.3,481603,100,100,0.586790365,23.89187775,9.029844083,11.15047041,5.561011871,12.44136768,22.83478301,5.71217372,9.37847148,959,19293,761.4,0,0,277,36.4,125,16.4,3.2,0.4,0,0,0,0,126.5,16.6,225.6,29.6,1.3,0.2,0,0,2.8,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10339,242750,156000,135002290,NA,656,407.6,5.4,3.3,71,44.1,381.6,237.1,0,0,89247021.23,1802373.47,2163291.9,4267627.9,16602889.58,253.2587641
48123,TX,DeWitt County,19918,-1.358411703,0.550254935,5342460,44,-8.3,219,3,60,0.874,0.8294,0.6579,0.8469,0.888,19.60754641,22.22558515,7.854116223,34.75585149,0.1614205,54.75181598,10.81012914,2.5,2.954522537,16.86634622,40.7561518,21.20668628,8.53719779,12.63361791,57873,16.10447346,3,4.8,242.2,31.1,41.8,27.1,225.4,43.6,39.2,17.2,138,142,148,123,185,106,99,104,83.33333333,50,0,0,0,0,0,0,0,0,0,100,80,0,100,0,25.2,7404,100,100,9.427336575,9.616423555,1.283090222,11.08860076,6.388438682,15.16747704,22.92004322,14.99189627,18.54403025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,269.3,167.3,9.6,6,79.5,49.4,753.8,468.4,0,0,121593416.9,54072.16,111531.42,5995053.12,10116160.19,0.00139619
48125,TX,Dickens County,1740,-27.57774141,-1.136363636,130778,240,-0.3,153,1,100,0.8829,0.8705,0.9685,0.7139,0.5318,23.50282486,22.65536723,1.016949153,28.92655367,0,66.55367232,11.18644068,1.1,8.349267049,16.22544833,32.79248506,20.49530316,10.33304868,20.15371477,42241,14.9122807,3,5.1,250.3,27.7,37.4,34.9,235.3,38.8,35.3,25.9,187,102,230,175,184,72,196,62,0,0,0,0,100,100,0,0,0,0,NA,100,100,0,0,0,29,554,0,0,0.902527076,11.19133574,0.902527076,13.35740072,4.151624549,20.2166065,12.63537906,23.28519856,14.2599278,0,0,150,150,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,357821,0,20060,0,NA,370.2,230,0,0,0,0,0,0,0,0,110742162.4,8107.84,16451.04,16143244.74,3522598.42,4.751820684
48127,TX,Dimmit County,8473,-13.81552621,-1.051033516,3810381,59,-22.9,251,2,100,1,0.9952,0.9987,0.9933,0.9529,16.80789321,26.77887406,0.835751596,86.90655833,0.092861288,10.42367963,34.88102147,11.2,10.22624434,31.41873528,32.48776952,20.38412756,2.681645226,13.02772241,25000,46.49032406,4,5.7,212.8,53.6,34.7,11.7,191.6,67.3,27.1,5.6,229,204,235,235,233,222,228,186,100,0,0,0,0,0,0,0,0,0,NA,100,100,0,100,0,22.2,2561,0,0,13.27606404,11.90941039,1.952362358,4.099960953,1.952362358,31.23779774,26.70831706,12.06559938,10.07418977,0,0,209.9,0,0,200,95.3,9.9,4.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24591345,11784125,89973936,111170009,NA,139.7,86.8,81.2,50.5,0,0,377,234.3,0,0,196879338.2,25741.04,18869.26,11090513.66,2581086.48,5.609114216
48129,TX,Donley County,3268,-11.3951591,-0.030590395,147287,237,4.7,63,1,50,0.3383,0.3234,0.2995,0.5439,0.4061,24.00245549,20.47268263,5.125844076,10.92694905,0.828729282,77.86985881,8.47145488,0,2.510716473,14.02843602,32.08530806,30.85308057,7.298578199,15.73459716,52888,13.06532663,3,4.1,263.7,18,37.9,44,249.3,28.8,38.1,33.1,179,102,225,91,60,209,109,29,0,0,0,0,100,50,0,0,0,0,NA,100,100,0,100,0,18.5,1443,0,0,0.207900208,16.83991684,1.593901594,7.207207207,5.613305613,20.79002079,19.75051975,20.16632017,8.038808039,0,0,174,174,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204,0,8459,NA,73.7,45.8,100.3,62.3,0,0,0.6,0.4,0,0,96819692.71,10120.54,26970.17,20161343.59,4142226.79,0.00408117
48131,TX,Duval County,9756,-16.55915804,-0.530179445,385716,193,-1.1,162,3,100,0.9825,0.8577,0.9975,0.9952,0.8988,17.52619266,23.58864815,1.474926254,80.98870919,0.132234768,9.53107517,34.07588241,6.4,2.899710029,27.63260836,33.39070568,24.31544359,5.820685339,8.840557033,43836,23.58740592,3,8.3,213.2,51.4,36.1,12.4,192.2,64.9,30.3,4.8,219,229,182,227,117,148,239,190,0,0,0,100,0,0,0,0,0,0,NA,0,100,0,100,33.33333333,30.5,3718,100,100,18.12802582,12.69499731,0,6.670252824,5.540613233,23.42657343,19.15008069,21.51694459,11.00053792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,673284,21081,80190,4800434,NA,98.4,61.2,85.3,53,7.8,4.8,1162.8,722.5,0,0,262735627.7,29694.96,34447.72,21349361.18,6780255.18,1.005271219
48133,TX,Eastland County,17864,-4.617123177,0.619578686,797748,154,-4,189,4,80,0.8237,0.6957,0.8701,0.5672,0.8434,21.91819464,21.09449929,1.889985896,16.5528914,0.541607898,77.02679831,8.231311707,1.6,4.706213101,14.99298622,29.0948098,25.32387161,9.200429078,21.38790329,43953,18.73705391,3,5.8,254.9,23.5,40.5,36,239.8,35.2,39.3,25.5,198,211,161,149,178,181,121,71,0,0,0,0,0,14.28571429,0,0,0,0,NA,20,80,0,100,0,20.5,7101,100,100,4.548655119,15.65976623,1.971553302,12.70243628,4.675397831,18.54668357,18.26503309,14.63174201,13.54738769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120594,16458,307140,1395873,NA,346.6,215.4,204.2,126.9,41.6,25.8,310.8,193.1,0,0,126544114.2,51305.52,79734.31,11725137.95,15903588.09,3.964503156
48135,TX,Ector County,161091,20.44847954,-2.644636091,11097612,25,-2.9,179,12,42.9,0.8985,0.8924,0.7861,0.9605,0.7673,9.384819369,27.67495505,4.498368358,60.57419281,0.343886033,30.89101598,23.36971987,9.1,15.60604745,23.67253873,29.7705314,22.52415459,7.764867566,16.26790771,64975,14.10851548,3,8.3,239.5,36.3,34.6,29.1,224,46.1,33.3,20.7,182,200,143,181,128,128,197,148,0,0,0,0,100,21.21212121,78.78787879,21.21212121,3.03030303,27.27272727,NA,10.71428571,82.14285714,0,28.57142857,0,26.2,74351,100,100,15.0502347,10.9547955,2.681873815,6.821697085,5.10551304,14.08992482,21.36353243,18.17325927,20.80940404,84,2755,2485.4,152.5,6.1,196.8,7.9,45.9,1.8,0,0,1703.2,68.5,358.8,14.4,0,0,1.2,0,27,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18428226,4877,37337766,1960960,NA,702.5,436.5,169.3,105.2,113.8,70.7,292.5,181.7,106.3,66,151355817.9,347258.79,454456.68,5300380.53,8882246.61,142.7956217
48137,TX,Edwards County,1438,-28.97102897,1.697312588,92427,247,-4.2,190,1,100,0.6735,0.6423,0.9927,0.8857,0.056,28.48101266,19.83122363,0.140646976,50.49226442,0.35161744,45.78059072,22.71448664,9.3,9.077598829,21.61572052,21.83406114,28.38427948,7.205240175,20.96069869,40000,13.10140637,3,4.3,240.8,35.2,33.9,30.9,228,43.4,32.7,23.9,131,102,145,119,135,108,105,178,0,0,0,0,0,0,0,0,0,0,0,100,100,0,100,0,19.2,661,0,0,0,11.04387292,0,11.04387292,0,35.24962179,10.59001513,29.19818457,2.874432678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4542,3,0,3296904,NA,123.6,76.8,160.7,99.9,0,0,381.8,237.3,0,0,156585990.6,7666.29,6972.65,53163845.82,6568929.24,0
48139,TX,Ellis County,202678,28.63779159,4.326923077,6108972,39,4.8,61,6,19.4,0.5334,0.4348,0.6983,0.7989,0.3596,12.94380505,26.74443376,12.33431192,27.03593048,0.368917409,55.33501338,13.33246733,2.6,7.795876245,12.57189946,27.22702925,25.37288834,8.571899464,26.25628348,85272,8.162596208,2,4.5,260.4,22.8,34.7,42.6,246.9,32.1,35.1,32.7,20,21,30,22,25,52,17,135,100,22.22222222,0,61.11111111,0,2.777777778,0,19.44444444,2.777777778,0,NA,0,70.96774194,0,3.225806452,48.38709677,30.2,93818,100,100,0.806881409,17.79189495,4.457566778,9.664456714,5.24419621,13.46330129,23.23647914,10.88916839,15.25293654,157,20233.64516,2286.7,0,0,134.7,5.9,0,0,0,0,2152,94.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,12,2032725,NA,737.9,458.5,57.8,35.9,120.2,74.7,502.4,312.2,0,0,122718966.7,414049.96,440741.42,9369325.7,17946461.94,71.26534319
48141,TX,El Paso County,867947,8.119683206,0.214064771,30648707,8,3.7,76,111,68.9,0.9803,0.9838,0.9118,0.992,0.8781,12.37903696,25.4945088,2.820401152,82.63677184,0.273202897,11.34617984,35.84179415,21.7,23.59250888,20.24416302,23.78884176,22.29537356,9.007350517,24.66427114,50919,19.27351362,2,6.2,235.2,40.7,29.1,30.2,216,51.1,27.6,21.2,67,33,153,81,22,100,133,194,96.27659574,2.127659574,0.531914894,0,100,14.89361702,0,36.70212766,0,11.70212766,NA,3.726708075,85.71428571,0,42.23602484,6.211180124,24,366029,0,0,0.7865497,11.95451727,3.510377593,10.9892932,5.628242571,20.92183953,23.75003074,9.909324125,13.33637499,322,323,1535.4,0,0,15.5,1,0,0,0,0,597,38.9,633.7,41.3,285,18.6,4.2,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,722.1,448.7,0,0,142.8,88.7,372.5,231.4,0,0,88713743.25,2006690.65,2901413.26,8655043.76,9803198.42,531.8499965
48143,TX,Erath County,43378,12.28556347,1.552147957,1457131,109,-2,170,3,37.5,0.7998,0.8211,0.2689,0.6337,0.9481,14.40122224,20.46774004,2.80644024,21.75108708,0.505347279,70.52767658,9.846045364,2.3,7.876939084,12.36410318,27.76908573,21.99221727,7.024511574,30.85008224,56691,16.94032442,2,4.5,261.3,22.9,32.4,44.7,246,33.6,30.8,35.6,21,23,34,44,58,31,44,166,0,0,0,0,0,8.333333333,0,0,0,8.333333333,NA,37.5,87.5,0,12.5,0,19.4,19837,100,100,3.432978777,13.13202601,6.422342088,11.31723547,4.017744619,17.87568685,21.09694006,12.79931441,13.33871049,8,5985,163.2,153.3,93.9,9.9,6.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,277,1358,542,1764474,NA,390.2,242.5,117.8,73.2,53.4,33.2,381.4,237,0,0,126866115.7,92580.22,144590.87,11818966.05,17579794.36,21.42606256
48145,TX,Falls County,17313,-5.026306952,2.075349331,393114,192,-0.1,150,4,66.7,0.9905,0.9866,0.7568,0.8724,0.9962,18.32272513,20.75671853,21.85289958,23.36751532,0.324139557,51.31423857,7.938472419,1.7,4.931474757,20.49979175,33.50270721,25.78092461,7.555185339,12.66139109,35317,22.86705051,4,5.3,237.9,35.3,41.5,23.2,218.2,51.3,33.9,14.9,188,97,239,206,238,155,158,219,50,0,0,0,0,0,0,16.66666667,0,0,NA,0,66.66666667,0,100,50,28.4,5763,0,0,0.173520736,11.10532709,2.030192608,8.086066285,7.409335416,17.2653132,20.6836717,13.93371508,19.48637862,6,2175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,411,0,0,0,NA,258.5,160.6,75.7,47,187.2,116.3,188.2,117,0,0,106784176.2,42100.95,84266.92,7255827.57,9002599.92,0
48147,TX,Fannin County,36569,5.151113077,2.342438151,859117,150,2.7,104,3,33.3,0.5681,0.6095,0.3536,0.5716,0.5827,18.25472492,21.12893276,6.166227357,11.82771578,0.86646851,75.82861309,7.327126914,1,4.701999831,14.12132633,35.12289002,25.66456838,6.459243815,18.63197145,59686,12.80379007,3,4,259.4,21.2,39.8,39.1,244.9,32.4,38.8,28.8,90,69,123,101,126,188,71,80,100,0,0,0,0,0,0,0,0,0,0,88.88888889,100,0,77.77777778,55.55555556,31.6,14794,100,100,1.662836285,14.84385562,2.642963364,11.94403136,4.86007841,16.65540084,22.18466946,13.82317156,13.04582939,0,0,216.6,0,0,216.6,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,372.5,231.4,13.5,8.4,45.9,28.5,163.4,101.5,0,0,122303393.2,87856.68,114474.17,11121576.4,14985730.93,3.426766737
48149,TX,Fayette County,24687,-0.484646086,0.961066579,1751625,96,6.4,44,1,14.3,0.4535,0.3355,0.5872,0.6712,0.4115,25.94229589,20.62205852,5.659914058,21.3464293,0.204624514,69.74012687,10.28442807,0.5,8.316629168,11.50906555,38.78940028,19.80474198,6.856345886,23.0404463,66624,9.838857048,3,4.3,252.6,24.5,41,34.4,239.3,35.1,40,24.9,43,47,57,47,45,73,27,174,0,0,0,0,0,0,0,0,0,0,22.22222222,14.28571429,28.57142857,0,85.71428571,0,23.2,10678,100,100,1.329837048,12.24011987,3.85840045,9.252669039,3.8490354,15.12455516,21.35231317,14.94661922,19.37628769,0,0,1932,0,0,0,0,0,0,0,0,0,0,242,12.5,0,0,0,0,0,0,1690,87.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2055965,1087666,7611372,26410856,NA,473.7,294.4,161.6,100.4,79.3,49.3,750.5,466.3,0,0,121746756.6,77502.18,135203.64,4173798.84,12594024.74,12.32416155
48151,TX,Fisher County,3706,-7.599396074,0.788686429,348454,198,25,5,1,50,0.2441,0.2285,0.8001,0.7199,0.0267,23.99237473,22.05882353,2.505446623,26.49782135,0.408496732,67.97385621,9.368191721,3.1,2.365591398,13.60518293,34.94664634,20.80792683,11.05182927,19.58841463,55862,11.01141925,3,4.2,254.8,25.7,36,38.3,239.5,36.3,35.3,28.4,170,102,206,64,95,85,46,93,0,0,0,0,50,50,0,0,0,0,0,0,50,0,100,0,24.2,1855,0,0,3.342318059,13.63881402,2.102425876,14.8787062,7.547169811,12.77628032,17.14285714,15.52560647,16.38814016,0,0,508.9,499,98.1,0,0,9.9,1.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4407364,121,7035776,8801,NA,468.1,290.9,111.3,69.2,0,0,99.1,61.6,50.4,31.3,134748994,14554.74,37964.79,13875989.14,6289160.51,2.138558546
48153,TX,Floyd County,5350,-16.1960906,-0.520639643,332592,201,24.2,6,1,50,0.7616,0.5863,0.972,0.9402,0.344,19.23361718,27.26767864,2.313957793,56.77526842,0.129581636,38.48574602,26.89744539,5.5,8.050383352,26.33652223,29.62858751,20.79347214,8.300506472,14.94091165,54007,13.32597092,3,5.8,239.9,37.5,32.2,30.3,223.6,47.8,29.4,22.8,205,206,188,107,66,151,166,33,0,0,0,0,100,100,0,100,0,0,0,0,100,0,50,0,23.3,2306,0,0,1.040763226,13.31309627,1.517779705,7.328707719,2.515177797,23.72072853,20.68516912,16.30529055,14.6140503,0,0,761.4,761.4,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,512,318.1,52.8,32.8,0,0,35.7,22.2,0,0,143391247.5,19706.38,109810.52,15360763.22,5771476.13,1.780565474
48155,TX,Foard County,1080,-18.03892216,-0.552486188,103704,244,1.2,135,1,100,0.6881,0.88,0.5436,0.6785,0.2861,26.84931507,17.89954338,1.735159817,17.99086758,0,77.16894977,5.936073059,5.7,3.587856486,24.27184466,23.4223301,23.66504854,11.65048544,16.99029126,37679,12.34449761,3,3.4,250.9,27.5,37.6,35,240.4,36.4,35,28.5,158,102,190,196,193,217,199,15,0,0,0,0,100,0,0,0,0,0,0,100,100,0,100,0,15.9,463,0,0,2.375809935,23.54211663,0.431965443,12.95896328,10.79913607,22.03023758,2.807775378,12.52699784,14.90280778,0,0,352.8,352.8,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94252,0,8410,49973,NA,390.4,242.6,0,0,0,0,15.2,9.4,0,0,101820532,5086.94,9507.03,13061742.82,1595502.51,0.00232623
48157,TX,Fort Bend County,858527,40.55588298,3.607753502,29083534,10,3.2,88,19,25,0.4513,0.4099,0.5659,0.9561,0.1945,11.6217113,27.44187686,20.41423031,24.13527812,0.154233397,29.62229226,12.99461945,5.6,29.2608652,8.987356411,17.94965693,17.82322103,7.177357181,48.06240845,102590,7.150882675,2,5.9,273.4,18.6,26,55.4,260.9,26.1,27.5,46.4,4,4,9,7,2,13,12,224,90.97744361,60.15037594,0,98.4962406,0,0,0,30.82706767,5.263157895,10.52631579,21.05263158,98.68421053,52.63157895,0,11.84210526,76.31578947,32.7,386467,100,100,4.189232198,21.1658434,10.17835934,11.55337972,8.008704495,12.38553356,21.70508737,6.097027689,8.906064425,0,0,5635.4,0,0,348.4,6.2,0,0,0,0,675.6,12,582.5,10.3,1255.3,22.3,18.8,0.3,18,0.3,2736.8,48.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,586573,54995,412880,3051935,NA,772.1,479.7,160.3,99.6,148.1,92,1105.4,686.9,27.9,17.3,84925701.79,1838404.17,1553098.59,3566173.15,10680480.82,128.9211164
48159,TX,Franklin County,10464,-2.319660537,0.945398418,433868,183,2.2,112,1,33.3,0.4309,0.4052,0.8078,0.5742,0.1569,21.52717444,22.55043923,3.803455932,14.04575731,0.376484217,76.03050487,9.296264118,1.4,6.818400077,9.706293706,27.52447552,25.74825175,7.86013986,29.16083916,61391,8.695652174,2,4.4,262.8,19.2,38.3,42.4,248.2,30,38.9,31.1,53,167,5,18,20,38,24,60,100,100,0,0,0,0,0,0,0,0,NA,33.33333333,100,0,0,0,26.9,4622,100,100,0.216356556,19.16919083,1.839030723,13.0463003,7.312851579,15.3829511,18.02250108,9.433145824,15.79402856,0,0,250,0,0,250,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,309119,21643,75647,685511,NA,265.8,165.1,41.6,25.8,17.2,10.7,159.9,99.4,0,0,30687446.87,29895.52,69017.54,1052871.28,4102418.79,2.813187403
48161,TX,Freestone County,19774,-1.922688736,1.691951659,1185904,121,-9,220,5,71.4,0.8472,0.626,0.9675,0.7276,0.7794,20.14406998,21.31721122,14.09827631,16.23359918,0.329302804,65.9480319,6.15899151,1.2,6.828216449,17.36739272,33.42499457,24.96562704,8.278457197,15.96352848,55910,13.26807146,3,7.2,247.8,27.5,40.7,31.8,231.6,41.1,36.3,22.7,192,218,127,184,173,135,168,220,100,12.5,0,0,0,0,0,12.5,0,0,NA,0,85.71428571,0,85.71428571,14.28571429,27.9,7241,100,100,5.786493578,10.37149565,2.872531418,10.66151084,3.728766745,21.90305206,18.54716199,15.3017539,16.61372739,7,2175,1036,0,0,0,0,0,0,0,0,1036,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17163,28268,43064,64231437,NA,516.2,320.7,197.1,122.4,49.7,30.9,827.7,514.3,0,0,96061283.34,48597.26,68655.92,2789590.25,9629396.32,11.52002595
